issue_number,issue_url,api_url,repository_owner,repository_name,author_login,author_type,title,body,state,comments_count,labels_display,label_count,created_at,updated_at,last_activity_at,fetched_at
248,https://github.com/digital-land/planning-application-data-specification/issues/248,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/248,digital-land,planning-application-data-specification,colmjude,User,Incorrect modules listed on generated LDC proposed work to listed building spec,"For some reason the generated specification files for 
* [LDC Proposed Work to a Listed Building](https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/ldc-ldc-proposed-work-lb.md)
* [LDC Proposed Use](https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/ldc-ldc-prospective-use.md)

are showing extra modules and duplicating them, see image

![Image](https://github.com/user-attachments/assets/25ba8575-08e1-4897-9eee-9b98ed78b662)",open,0,bug,1,2025-05-21T15:35:32Z,2025-05-21T15:36:02Z,2025-05-21T15:36:02Z,2026-03-21T05:23:50+00:00
244,https://github.com/digital-land/planning-application-data-specification/issues/244,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/244,digital-land,planning-application-data-specification,James-Planningportal,User,LDC Proposed Use - Spec in code contains 5 modules that are not in current application template,"The spec in the code: https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/ldc-ldc-prospective-use.md contains 5 modules that are not in the current application template (or the discussion thread on this type #181 ).

It is proposed that these should be removed, unless they were added intentionally:

- [Describing what is on the site at the time of application](https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/ldc-ldc-prospective-use.md#describing-what-is-on-the-site-at-the-time-of-application-desc-existing-use)
- [Description of current use, building works or activity](https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/ldc-ldc-prospective-use.md#description-of-current-use-building-works-or-activity-use-works-activity)
- [Grounds for application for a lawful development certificate](https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/ldc-ldc-prospective-use.md#grounds-for-application-for-a-lawful-development-certificate-grounds-ldc)
- [Information in support of a lawful development certificate](https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/ldc-ldc-prospective-use.md#information-in-support-of-a-lawful-development-certificate-info-support-ldc)
- [Residential units (including conversion)](https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/ldc-ldc-prospective-use.md#residential-units-including-conversion-res-units)",open,0,,0,2025-05-14T13:35:48Z,2025-05-14T13:35:48Z,2025-05-14T13:35:48Z,2026-03-21T05:23:50+00:00
240,https://github.com/digital-land/planning-application-data-specification/issues/240,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/240,digital-land,planning-application-data-specification,James-Planningportal,User,Outline - All matters reserved: Spec in code contains 9 modules that are not in the 'discussion' or current application template,"The spec in the code simply contains all 30 modules, mirroring 'Outline - Some matters reserved' and 'Full': https://github.com/digital-land/planning-application-data-specification/blob/main/specification/application/outline-outline-all.md

However, the spec in the discussion #179 and the application template have 9 fewer modules in.

The list of modules that should potentially be removed are:

- Biodiversity and geological conservation (ref: bio-geo-arch-con) #51 
- Foul sewage (ref: foul-sewage) #41 
- Hazardous substances (ref: haz-substances) #40 
- Materials (ref: materials) #26 
- Pedestrian and vehicle access, roads and rights of way (ref: access-rights-of-way) #100 
- Trade effluent (ref: trade-effluent) #74 
- Trees and hedges (ref: trees-hedges) #110 
- Vehicle parking (ref: vehicle-parking) #72 
- Waste storage and collection (ref: waste-storage-collection) #84 
",open,0,,0,2025-05-13T10:43:41Z,2025-05-14T14:13:31Z,2025-05-14T14:13:31Z,2026-03-21T05:23:50+00:00
238,https://github.com/digital-land/planning-application-data-specification/issues/238,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/238,digital-land,planning-application-data-specification,James-Planningportal,User,Specific 'Unknown' options for outline application types,"In reviewing the components, types and source templates, several cases exist where components are used in both full and outline planning permission types.

In the templates, there are specific 'unknown' options provided for outline but NOT for full, assumedly due to the fact that the details may be a reserved matter at the outline stage, but would expect to be known for a full application.

This is accounted for correctly in the Rights of way answer enum https://github.com/digital-land/planning-application-data-specification/discussions/210 but is not handled correctly elsewhere.

See below for relevant components, issue, and link to detailed comment within them:

- Waste storage and collection - Not specified for shared component used in outline type, but in template: https://github.com/digital-land/planning-application-data-specification/discussions/84#discussioncomment-13088453
- Vehicle parking - Option provided in common shared component, but should only be for outline as per template: https://github.com/digital-land/planning-application-data-specification/discussions/72#discussioncomment-13088660
- All types of development: Non-residential floorspace - Not specified for shared component used in outline types but in template: https://github.com/digital-land/planning-application-data-specification/discussions/46#discussioncomment-13090775
- Industrial or commercial processes and machinery - Not specified for shared component used in outline types but in template: https://github.com/digital-land/planning-application-data-specification/discussions/95#discussioncomment-13090926",open,2,component:non-res floorspace;Backlog;model,3,2025-05-09T13:38:52Z,2025-08-29T09:37:47Z,2025-08-29T09:37:47Z,2026-03-21T05:23:50+00:00
236,https://github.com/digital-land/planning-application-data-specification/issues/236,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/236,digital-land,planning-application-data-specification,christhebull,User,New application type? Technical Details Consent,Is a separate application type of Technical Details Consent (to accompany Permission in Principle) required?,open,5,application-type;community help wanted;Backlog,3,2025-04-23T12:34:50Z,2025-12-19T10:30:42Z,2025-12-19T10:30:42Z,2026-03-21T05:23:50+00:00
235,https://github.com/digital-land/planning-application-data-specification/issues/235,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/235,digital-land,planning-application-data-specification,christhebull,User,Additional Planning Application Questions Required for the Planning London Datahub,The [additional questions required for the Planning London Datahub](https://www.london.gov.uk/sites/default/files/planning_london_datahub_questions.pdf) may need to be collected. This may include a new module based upon the application location and whether it is located within Greater London.,open,3,spec-alignment;model;new-module,3,2025-04-23T12:27:21Z,2025-05-29T11:38:14Z,2025-05-29T11:38:14Z,2026-03-21T05:23:50+00:00
232,https://github.com/digital-land/planning-application-data-specification/issues/232,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/232,digital-land,planning-application-data-specification,colmjude,User,Capture which fields should be redacted,"When applicants complete a form and it is then published on the planning authorities website, certain parts are often redacted for privacy.

It has been suggested that we add this to the specification on a field-by-field level. Alternatively we could do it on a component by component basis but that would not give us as much control over what should be redacted.

Do people have any thoughts on this?
Any thoughts on what we need to consider?
And, most importantly, which fields should be redacted?",open,1,Backlog;Improvement,2,2025-04-11T08:33:50Z,2025-11-24T18:09:19Z,2025-11-24T18:09:19Z,2026-03-21T05:23:50+00:00
231,https://github.com/digital-land/planning-application-data-specification/issues/231,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/231,digital-land,planning-application-data-specification,colmjude,User,Capture validation rules to support the specifications,"It was mentioned in the advisory group session held on 27 March that it would be useful to flesh out validation rules for the specifications.

It would be good to unpack what people expect or would find useful here.

Validation rules could cover:
* required fields (which we have)
* data type checks
* format rules
* value constraints (which we have some of through the codelists/enums)
* range checks
* conditional rules (which we've got on a field basis)
* uniqueness checks

Do we want to work towards a place where we eventually have these for all fields of the specifications? Or, are there certain fields where more complete set of validation rules would be useful?
",open,3,Backlog;model;enhancement;Submissions;Integration,5,2025-04-11T08:30:23Z,2025-11-24T18:10:15Z,2025-11-24T18:10:15Z,2026-03-21T05:23:50+00:00
230,https://github.com/digital-land/planning-application-data-specification/issues/230,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/230,digital-land,planning-application-data-specification,colmjude,User,Continued alignment with existing standards work,"There's a lot of existing standards work across the planning, built environment, and property space. We should be aligning with and building on this work wherever possible. 

But we won’t get this right on our own – this is where we need help from the community. We need help to identify where alignment is important and where our specifications could be better aligned.

The planning application data specifications are open so we will need to be sure we are aligning with fully open specifications and standards.

**Standards work we are aware of**

Below is a list of standards work we are aware of.  

name | description | open 
--- | --- | ---
[Industry foundation class (IFC)](https://ifc43-docs.standards.buildingsmart.org/IFC/RELEASE/IFC4x3/HTML/content/scope.htm) | An open standard developed by buildingSMART, used for describing building and construction data. Widely used in BIM (Building Information Modelling) processes to support interoperability across different tools and disciplines. | Yes
[INSPIRE](https://knowledge-base.inspire.ec.europa.eu/tools/inspire-data-models_en) | INSPIRE is an EU directive that sets out how spatial datasets (e.g. land use, protected sites, zoning) should be structured and shared. It aims to make geographic data interoperable and accessible across Europe, often implemented via GIS platforms. | Yes
[CityGML](https://www.ogc.org/publications/standard/citygml/) | An open standard from the Open Geospatial Consortium (OGC) for representing and exchanging 3D city models. Relevant for detailed spatial and planning data, including buildings, land use, and infrastructure. | Yes
[OSCRE](https://www.oscre.org/Industry-Data-Model/Introducing-the-Data-Model) | The Open Standards Consortium for Real Estate provides data standards for real estate and property management. Relevant for how information flows between owners, operators, developers, and local authorities. | Looks like it requires licensing

---

### How you can help?

1. Let us know if you’re aware of additional standards that should be considered here.

2. If you spot areas in the current specs where alignment is lacking, please open an issue (or comment here) and label it with the `spec-alignment`.

---
### Ongoing alignment

Currently, we are using the `spec-alignment` label to track issues and discussions related to this. And working through them one by one.

In the future, we'd like a more fixed process for reviewing or maintaining alignment with external standards.

If you have suggestions for how this could be done regularly and sustainably (e.g. community reviews, checklists, mapping exercises), we’d love to hear them.",open,0,spec-alignment,1,2025-04-08T10:47:29Z,2025-04-08T10:52:40Z,2025-04-08T10:52:40Z,2026-03-21T05:23:50+00:00
228,https://github.com/digital-land/planning-application-data-specification/issues/228,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/228,digital-land,planning-application-data-specification,colmjude,User,Remove `fee` from the application data model,"In the current draft of the [application data model](https://github.com/digital-land/planning-application-data-specification/discussions/215), we included a fee field as a **MUST**. 
This was based on two main reasons:

* both Planning Portal and PlanX include a fee field in their application schemas
* some validation checklists explicitly state the fee as a required part of the application

However, following feedback from the community, we’re now reconsidering this approach.

Some of the concerns raised included:

* it could limit innovation. If we require the fee calculation and payment up front, we may unintentionally restrict how other services or platforms could programmatically prepare and submit applications (e.g. a large house builder submitting directly).
* is it the applicant’s responsibility? Even if we eventually have open, machine-readable fee rules, asking the applicant to supply the fee value might not make sense. It risks making them ""mark their own homework"".

There are also legitimate scenarios where a fee might not apply at all – for example, where exemptions exist or when applicants prefer to pay the authority directly.

### Change

We've changed the requirement level of `fee` from MUST to MAY

### Shall we keep the field?

Is there value in keeping the fee field in the specification? Is it useful for services that can calculate and process payment to include that information in the data payload?

We’d like to hear your thoughts.

* should the fee field remain in the model as an optional field?
* should it be a derived field (the system calculates it if it can, if not its not included)?
* are there useful patterns from other domains or services that we should consider?
* any risks, trade-offs or compatibility considerations?
",open,4,Policy;model,2,2025-04-03T11:57:48Z,2025-06-06T12:04:51Z,2025-06-06T12:04:51Z,2026-03-21T05:23:50+00:00
227,https://github.com/digital-land/planning-application-data-specification/issues/227,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/227,digital-land,planning-application-data-specification,colmjude,User,Our approach to unique `reference`s for planning applications,"We're currently proposing to use UUIDs (see [RFC 4122](https://www.rfc-editor.org/rfc/rfc4122)) as stable identifiers/references for planning applications data model (see [application data model](https://github.com/digital-land/planning-application-data-specification/discussions/215)). These are essential for linking and exchanging data across systems.

We’ve had some useful early feedback on UUIDs being machine-friendly but less helpful for humans – totally agreed. 
We don’t expect end users to interact with UUIDs or the main reference directly, and LPAs can include their own readable IDs in the data alongside them. But the UUIDs play a critical role behind the scenes as stable anchors.

For example:
```
{
    reference: 550e8400-e29b-41d4-a716-446655440000,
    lpa-reference: 2022/2255/P,
    ....
}
```

We want to make sure we’re choosing the right kind of UUID or reference.

For example, a case was made for using UUIDv7 or something time-ordered to improve performance and indexing in databases.

We understand there's nuance around the use and issuing of identifiers. We'd like to hear people's thoughts on 

* preferred reference type? UUID?
* ideas on how this could be implemented
* should define requirements or guidance for UUID generation?
* any risks, trade-offs or compatibility considerations

Let us know what you think – we’d like to land on a practical standard here.",open,2,Submissions;Implementation,2,2025-04-03T11:40:10Z,2026-03-04T08:54:00Z,2026-03-04T08:54:00Z,2026-03-21T05:23:50+00:00
225,https://github.com/digital-land/planning-application-data-specification/issues/225,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/225,digital-land,planning-application-data-specification,colmjude,User,Create a per advertisement model,"There are various sections in the [Advertising consent applications](https://github.com/digital-land/planning-application-data-specification/discussions/171) that are related to different aspects of the proposed advertisements.

The main sections being:

* [Advertisement period](https://github.com/digital-land/planning-application-data-specification/discussions/27) (ref: advert-period)
* [Details of proposed advertisement(s)](https://github.com/digital-land/planning-application-data-specification/discussions/82) (ref: proposed-advert-details)
* [Interest in the land](https://github.com/digital-land/planning-application-data-specification/discussions/37) (ref: interest-in-land)
* [Location of advertisement(s)](https://github.com/digital-land/planning-application-data-specification/discussions/64) (ref: advert-location)
* [Type of proposed advertisement(s)](https://github.com/digital-land/planning-application-data-specification/discussions/114) (ref: advertisement-types)

There is scope to rationalise these and 

> move to a 'per advertisement' model by which all the relevant details for each individual advertisement in the application are captured in specific set of fields covering multiple current components.
> 
> This will allow specific data formats/options/etc based on a single advert, but then also allow multiple sets of this information if more than one is proposed.

",open,0,component:location of advertisement(s);suggestion;component: Type of proposed advertisement;Backlog;component: advertisement period;component: details proposed adverts,6,2025-03-22T12:27:56Z,2025-03-22T12:29:41Z,2025-03-22T12:29:41Z,2026-03-21T05:23:50+00:00
221,https://github.com/digital-land/planning-application-data-specification/issues/221,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/221,digital-land,planning-application-data-specification,colmjude,User,How do we account for content differences between the application types?,"Up to this point this exercise has been about drafting a set of data specifications that support the planning applications.

However, it has been pointed out that there are cases where the underlying data structure might be the same but the content/information that needs to be relayed to the applicant is different.

A good example is the Checklist component. Datawise, it is a list of planning requirements that the applicant is expected to submit along with the application. However, contentwise it would make sense to give the applicant different information. In most cases what they provide will be used to validate the application, however in some cases (prior approval) the application can be instantly rejected if the required documents are not present (see [this comment for more details](https://github.com/digital-land/planning-application-data-specification/issues/129#issuecomment-2682590320)). Therefore, it would be useful to inform the applicant of this.

Is this a data specification thing?
A service layer thing?
A combination of the 2?

If it is the direction we want to take the data specifications in then we will need to work through a mechanism to deliver different content or at least indicate when there are differences.",open,0,component;Backlog,2,2025-03-21T06:56:09Z,2025-03-21T07:16:51Z,2025-03-21T07:16:51Z,2026-03-21T05:23:50+00:00
214,https://github.com/digital-land/planning-application-data-specification/issues/214,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/214,digital-land,planning-application-data-specification,augustlindemer,User,Community Infrastructure Levy data specification,"Local planning authorities that have adopted [The Community Infrastructure Levy Regulations](https://www.legislation.gov.uk/uksi/2010/948/contents) require the submission of CIL form 1 (Additional Information) to assess whether a development is liable for, and if so qualifies for exemption or relief of, the levy.

GOV Guidance on CIL states:

> Local planning authorities are entitled to ask for relevant information when the planning application is submitted. Applicants should submit [Additional CIL Information (Form 1)](https://www.planningportal.co.uk/planning/policy-and-legislation/CIL/download-the-forms) alongside their planning application. Planning authorities may refuse to validate the planning application if this information is not provided.

(Paragraph: 098 Reference ID: 25-098-20190901)

As a requirement for application validation in the respective authorities, I want to suggest considering a data specification for Additional CIL Information (Form 1) as part of this project.

PlanX currently uses the following specification for its submission schema ([see typescript here](https://github.com/theopensystemslab/digital-planning-data-schemas/blob/main/types/shared/CommunityInfrastructureLevy.ts)):

| Description | PlanX value | Data type |
| ------------- | ------------- | ------------- |
Does the application seek to remove or vary conditions on an existing planning permission (i.e. Is it a Section 73 application)? | application.CIL.s73Application | boolean
Does the application relate to details or reserved matters on an existing permission that was granted prior to the introduction of the CIL charge in the relevant local authority area? | application.CIL.existingPermissionPrecedingCIL | boolean
Existing permission application reference number | application.CIL.existingPermissionReference | text
Does the application include new build development (including extensions and replacement) of 100 square metres gross internal area or above? | application.CIL.floorAreaHundredPlus | boolean
Does the application include creation of one or more new dwellings (including residential annexes) either through new build or conversion (except the conversion of a single dwelling house into two or more separate dwellings with no additional gross internal area created)? | application.CIL.newDwellings | boolean
Is the site owned by a charity where the development will be wholly or mainly for charitable purposes, and the development will be either occupied by or under the control of a charitable institution? | application.CIL.charitableReliefClaim | boolean
Does the proposed development include affordable housing which qualifies for mandatory or discretionary Social Housing relief? | application.CIL.socialReliefClaim | boolean
Do you wish to claim a self build exemption for a whole new home? | application.CIL.selfBuildExemptionClaim | boolean
Do you wish to claim an exemption for a residential annex or extension? | application.CIL.annexOrExtensionExemptionClaim | boolean
Does the application involve new residential development (including new dwellings, extensions, conversions/changes of use, garages, basements or any other buildings ancillary to residential use)? | application.CIL.newResidentialDevelopment | boolean
Does the application involve new non-residential development? | application.CIL.newNonResidentialDevelopment | boolean
Total existing gross internal area (in square metres) | application.CIL.proposed.total.area.existing | number
Total gross internal area to be lost by change of use or demolition (in square metres) | application.CIL.proposed.total.area.loss | number
Total gross internal area proposed including change of use, basements, and ancillary buildings (in square metres) | application.CIL.proposed.total.area.proposed | number
Total net additional gross internal area following development (in square metres) | application.CIL.proposed.total.area.net | number
How many existing buildings on the site will be retained, demolished or partially demolished as part of the development proposed? | application.CIL.existingBuildings | number
Description of existing building or part (building or part 1) | application.CIL.existing.one.descriptionExisting | text
Gross internal area to be retained (building or part 1) | application.CIL.existing.one.area.retained | number
Proposed use of retained gross internal area (building or part 1) | application.CIL.existing.one.descriptionProposed | text
Gross internal area to be demolished (building or part 1) | application.CIL.existing.one.area.loss | number
Was the building or part of the building occupied for its lawful use for 6 continuous months of the 36 previous months (excluding temporary permissions)? | application.CIL.existing.one.continuousOccupation | boolean
Is the building still occupied for its lawful use? | application.CIL.existing.one.stillInUse | boolean
When was the building last occupied for its lawful use? | application.CIL.existing.one.lastOccupation | date
Are there existing buildings on the property into which people do not usually go or that have been granted temporary planning permission? | application.CIL.unoccupiedBuildings | boolean
Description of existing building or part (unoccupied building 1) | application.CIL.unoccupied.one.descriptionExisting | text
Gross internal area to be retained (unoccupied building 1) | application.CIL.unoccupied.one.area.retained | number
Proposed use of retained gross internal area (unoccupied building 1) | application.CIL.unoccupied.one.descriptionProposed | text
Gross internal area to be demolished (unoccupied building 1) | application.CIL.unoccupied.one.area.loss | number
Total gross internal area of unoccupied buildings to be retained (in square metres) | application.CIL.unoccupied.total.area.retained | number
Total gross internal area of unoccupied buildings to be demolished (in square metres) | application.CIL.unoccupied.total.area.loss | number
Will the project create a new mezzanine floor within an existing building? | application.CIL.newMezzanine | boolean
Description of the use of the new mezzanine | application.CIL.mezzanine.one.description | text
Proposed floorspace of the new mezzanine | application.CIL.mezzanine.one.area | number",open,0,,0,2025-03-20T15:23:57Z,2025-03-20T15:40:25Z,2025-03-20T15:40:25Z,2026-03-21T05:23:50+00:00
213,https://github.com/digital-land/planning-application-data-specification/issues/213,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/213,digital-land,planning-application-data-specification,augustlindemer,User,Project types as a data category,"### How project types might be useful as a planning data specification
Project types are a fixed set of values that describe the nature of the development subject to an application. They present a single unified data structure that can inform application specific information requirements across application types, enhancing their interoperability and consistency. For purposes of monitoring and analysis, project types offer a common denominator for comparison and aggregation across application types. Project types impact and are impacted by and thus contextualise other enums, such as [constraints](https://github.com/digital-land/planning-application-data-specification/issues/143), [validation requirements](https://github.com/digital-land/planning-application-data-specification/issues/126), or [building elements and materials](https://github.com/digital-land/planning-application-data-specification/discussions/26). As a defined, limited list of machine readable values describing and categorising the nature of a development, they could accelerate application processing time and assessment efficiency.

### What we do
At the outset of most PlanX services we ask users to multiple select from a [list of project types](https://github.com/theopensystemslab/digital-planning-data-schemas/blob/dist/v0.7.3/types/schemas/application/enums/ProjectTypes.ts). This project type selection is captured alongside the statutory free text description of the proposal (`proposal.description`).

This list of projects is principally composed of six types:

- `alter` (alterations),
- `changeOfUse` (changes of use),
- `demolish` (demolitions),
- `extend` (extensions),
- `internal` (internal works), and
- `new` (erecting new structures)

Each of these types has a number of children that describe the respective project in further detail. Project types can be simultaneously selected and successively specified: a user may select alter and extend, then specify `alter.roof` (alterations to a roof) and `extend.basement` (basement extensions).

The list of project types presented to the user are limited to those relevant to the application type that they are submitting.

### Why we do it
A single project type value allows us to infer several points of information that would otherwise remain unspecified, have to be put to the user, and/or be captured for each specific point separately. Our research also suggests that applicants write better free text proposal descriptions after also being presented with a categorical list of project types to select from first.

Project types allow us to infer:

1. the eligibility of a development for the respective application
2. answers to mandatory application questions
3. the applicability of conditional application questions
4. the applicability of planning constraints
5. the applicability of related policies
6. validation requirements
7. application fees

**Examples:**

1. A user starts a householder planning permission application. They are presented with a list of project types that are eligible for this application (development for an existing dwellinghouse, or development within the curtilage of such a dwellinghouse for any purpose incidental to the enjoyment of the dwellinghouse). We can infer that if they select 'Something else', their development is ineligibile for this application.
2. A user of a Lawful Development Certificate for proposed use or development selects `extend.outbuilding` (addition of an outbuilding), and does not select changeOfUse (changes of use). We can infer Yes to 'the carrying out of building or other operations' (LDCP 1App form Q8a), and No to 'change of use of the land or building(s)' (LDCP 1App form Q8b).
3. A user of a full planning permission application selects `changeOfUse` (changes of use) and no related physical works. We can infer non-applicability of 'materials to be used externally' (Full PP 1App form Q10).
4. A user of a Lawful Development Certificate for proposed use or development is within an Article 4 area that removes Part 1 Class B of the General Permitted Development Order (additions to the roof of a dwellinghouse). The user selects `extend.roof.dormer` (add a roof dormer). We can infer that their development requires planning permission.
5. A user of a householder planning permission application selects `extend.outbuilding.annexe` (add a residential annexe). We can infer that they are liable for Community Infrastructure Levy due to the creation of a residential annexe.
6. A user of a householder planning permission application selects `demolish.part` (demolish part of a building). We can infer that their plans and drawings need to identify and show the building parts and areas to be demolished.
7. A user of a Lawful Development Certificate for existing use or operation selects `alter.surfaces.parking` (add a driveway or parking area). We can infer that their planning fee is £298 (fee category 8, creation of car parks, service roads or other means of access incidental to existing use).",open,0,suggestion;Community,2,2025-03-20T12:15:27Z,2026-03-13T12:05:06Z,2026-03-13T12:05:06Z,2026-03-21T05:23:50+00:00
211,https://github.com/digital-land/planning-application-data-specification/issues/211,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/211,digital-land,planning-application-data-specification,colmjude,User,Proposal: Add `agent-role-type` to distinguish between professional and proxy agents,"In the current planning applications, the agent section captures the individual responsible for submitting the application. However, it does not distinguish between:

* Professional agents — e.g., planning consultants, architects, developers
* Proxy agents — e.g., a friend or family member acting informally on behalf of the applicant

This distinction is legally significant under UK GDPR - what does and doesn't needs to be redacted. For example:

* Professional agents' contact details are publishable as they are acting in a professional capacity.
* Proxy agents' personal details should be redacted from the public record to protect their privacy.

Issues:

Without this distinction, planning authorities risk: 
* Over-publishing personal data of proxy agents
* Over-redacting professional agent details that should be public
* Manual review steps to mitigate this — time-consuming and inconsistent

---
## Proposal

Introduce a new `agent-role-type` field to explicitly capture the agent’s capacity:

E.g. agent object becomes

**Agent object**
| field | description | required | notes |
| --- | --- | --- | --- |
| Person{} | Detail to help identify a person | MUST | |
| company | The company the agent works for | | MAY | |
| Contact-details{} | Details of how to contact the individual | MAY | Rule: is a MUST if `application-type` is `pip` |
| agent-role-type | Identifies the role of the agent representing the applicant | MUST | One of  professional, proxy


Please let us know your thoughts on this proposal



",open,2,component:applicant name and address;component:agent name and address;component: agent contact details;component: applicant contact details;Backlog,5,2025-03-20T07:54:25Z,2025-06-20T12:24:41Z,2025-06-20T12:24:41Z,2026-03-21T05:23:50+00:00
159,https://github.com/digital-land/planning-application-data-specification/issues/159,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/159,digital-land,planning-application-data-specification,colmjude,User,Rename Site address details section to Site location,"It has been suggested that the Site address details section should be renamed.

Site Address Details suggests the primary purpose of the section is to get the site address, whereas it is more about locating the site. An address is just one way to locate the site. In digital services it might be better and more accurate to location it via provision of a site boundary, or sharing grid coordinates or uprn(s).

There are also scenarios where the site does not have an address and the applicant is asked to describe the location. 

Alternative names that have been suggested include:

* site location
* site details
* site

What are your thoughts? Any preference on a new name?
Any concerns about updating the name to better reflect the intent of the section/module?",open,2,component:site address details;suggestion;Backlog;Policy,4,2025-02-25T06:09:31Z,2025-07-17T13:27:44Z,2025-07-17T13:27:44Z,2026-03-21T05:23:50+00:00
157,https://github.com/digital-land/planning-application-data-specification/issues/157,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/157,digital-land,planning-application-data-specification,colmjude,User,Use class codelist/enum,"### Use class codelist

_These use classes were originally taken from the non-residential floorspace section of the form._

Reference | Name | Notes
-- | -- | --
b2 | B2 – General Industrial | Industrial uses not falling within Class E.
b8 | B8 – Storage and Distribution | Warehousing and storage.
c1 | C1 – Hotels | Includes hotels, boarding houses, and guest houses.
c2 | C2 – Residential Institutions | Care homes, hospitals, and boarding schools.
c2a | C2A – Secure Residential Institutions | Prisons, young offender institutions.
e-a-retail | E(a) – Retail (other than hot food) | Shops and other retail services.
e-b-food-and-drink | E(b) – Food and Drink | Premises mostly for on-site consumption.
e-c-i-financial | E(c)(i) – Financial Services | Banks, building societies, and credit unions.
e-c-ii-professional | E(c)(ii) – Professional Services | Non-health/medical services (e.g., accountants, solicitors).
e-c-iii-other-service | E(c)(iii) – Any Other Service | Non-retail services to the public.
e-d-indoor-sports | E(d) – Indoor Sports and Recreation | Excludes motorised or firearms activities.
e-e-medical-health | E(e) – Medical or Health Services | Clinics and health centres.
e-f-creche-nursery | E(f) – Creche, Day Nursery | Facilities for childcare.
e-g-i-office | E(g)(i) – Office | For operational or administrative functions.
e-g-ii-rd | E(g)(ii) – Research and Development | Development of products or processes.
e-g-iii-industrial | E(g)(iii) – Industrial Process | Processes that can operate within a residential area.
f1-a-education | F1(a) – Education | Schools, colleges, and training centres.
f1-b-display-art | F1(b) – Display of Works of Art | Galleries (excluding commercial galleries).
f1-c-museum | F1(c) – Museum | Non-commercial museums.
f1-d-public-library | F1(d) – Public Library | Libraries open to the public.
f1-e-public-hall | F1(e) – Public Hall/Exhibition Hall | Community spaces for events.
f1-f-public-worship | F1(f) – Public Worship/Religious Instruction | Churches, mosques, synagogues.
f1-g-law-court | F1(g) – Law Court | Court facilities.
f2-a-local-shop | F2(a) – Local Community Shop | Shop under 280 sqm with no similar facility nearby.
f2-b-community-hall | F2(b) – Community Hall | Halls for local community use.
f2-c-sport-recreation | F2(c) – Outdoor Sport/Recreation | Excludes motorised sports.
f2-d-swimming-pool | F2(d) – Indoor/Outdoor Swimming Pool | Includes skating rinks.
other | Other (Please Specify) | Free text required if selected.

What other use classes need adding?
",open,9,community help wanted;codelist/enum;Backlog,3,2025-02-24T07:35:37Z,2025-05-15T15:55:09Z,2025-05-15T15:55:09Z,2026-03-21T05:23:50+00:00
150,https://github.com/digital-land/planning-application-data-specification/issues/150,https://api.github.com/repos/digital-land/planning-application-data-specification/issues/150,digital-land,planning-application-data-specification,colmjude,User,Is Other - please specify needed for Non-residential floorspace if we have use class ENUM,"The Non-residential floorspace section lists out [a lot of use classes](https://github.com/digital-land/planning-application-data-specification/discussions/46#discussioncomment-12276171) - this is a static list. We can make it dynamic by maintaining a codelist of Use classes.

However, there is other for the applicant to select Other and specify. If we have an exhaustive list of use classes, is this option needed?

![Image](https://github.com/user-attachments/assets/9a80dafe-76ea-417a-983a-d5161dbdf9ab)",open,3,suggestion;codelist/enum;component:non-res floorspace;Backlog,4,2025-02-21T13:20:18Z,2025-03-26T13:50:06Z,2025-03-26T13:50:06Z,2026-03-21T05:23:50+00:00
